"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"S8","LV-S-F","8_0_25","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_26","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_27","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_28","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_29","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_3","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_4","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_5","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_6","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_7","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_8","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_9","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_1_1","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_10","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_11","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_12","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_13","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_14","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_15","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV","8_1_16","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_17","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV","8_1_18","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_19","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_2","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_20","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_21","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_22","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_23","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_24","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_25","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S","8_1_26","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_27","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV","8_1_28","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_29","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_3","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_30","Lecco","","1","","Milano Centrale-Lecco",""
"S8","LV-S-F","8_1_31","Lecco","","1","","Milano Centrale-Lecco",""
"S8","LV-S","8_1_4","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_5","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_6","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_7","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_8","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S8","LV-S-F","8_1_9","Lecco","","1","","Milano Porta Garibaldi-Lecco",""
"S9","LV-S-F","9_0_1","Albairate","","0","","Milano Porta Garibaldi-Albairate",""
"S9","F","9_0_10","Seregno","","0","","Saronno-Seregno",""
"S9","LV-S","9_0_11","Albairate","","0","","Saronno-Albairate",""
"S9","F","9_0_12","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S","9_0_13","Albairate","","0","","Saronno-Albairate",""
"S9","F","9_0_14","Seregno","","0","","Saronno-Seregno",""
"S9","LV-S","9_0_15","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_16","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_17","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_18","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_19","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_2","Albairate","","0","","Milano Porta Garibaldi-Albairate",""
"S9","LV-S-F","9_0_20","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_21","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_22","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_23","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_24","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_25","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_26","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_27","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_28","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_29","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_3","Albairate","","0","","Seregno-Albairate",""
"S9","LV-S-F","9_0_30","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_31","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_32","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_33","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_34","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_36","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_37","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_38","Milano Porta Garibaldi","","0","","Saronno-Milano Porta Garibaldi",""
"S9","LV-S-F","9_0_39","Milano Porta Garibaldi","","0","","Saronno-Milano Porta Garibaldi",""
"S9","LV-S-F","9_0_4","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_40","Milano Porta Garibaldi","","0","","Saronno-Milano Porta Garibaldi",""
"S9","LV-S-F","9_0_5","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_6","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_7","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_8","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_0_9","Albairate","","0","","Saronno-Albairate",""
"S9","LV-S-F","9_1_1","Saronno","","1","","Milano Porta Garibaldi-Saronno",""
"S9","LV-S-F","9_1_10","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_11","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S","9_1_12","Saronno","","1","","Albairate-Saronno",""
"S9","F","9_1_13","Saronno","","1","","Seregno-Saronno",""
"S9","F","9_1_14","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S","9_1_15","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S","9_1_16","Saronno","","1","","Albairate-Saronno",""
"S9","F","9_1_17","Saronno","","1","","Seregno-Saronno",""
"S9","LV-S-F","9_1_18","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_19","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_2","Saronno","","1","","Milano Porta Garibaldi-Saronno",""
"S9","LV-S-F","9_1_20","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_21","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_22","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_23","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_24","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_25","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_26","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_27","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_28","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_29","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_3","Saronno","","1","","Milano Porta Garibaldi-Saronno",""
"S9","LV-S-F","9_1_30","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_31","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_32","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_33","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_34","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_35","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_36","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_37","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_38","Seregno","","1","","Albairate-Seregno",""
"S9","LV-S-F","9_1_39","Milano Porta Garibaldi","","1","","Albairate-Milano Porta Garibaldi",""
"S9","LV-S-F","9_1_4","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_40","Milano Porta Garibaldi","","1","","Albairate-Milano Porta Garibaldi",""
"S9","LV-S-F","9_1_41","Milano Porta Garibaldi","","1","","Albairate-Milano Porta Garibaldi",""
"S9","LV-S-F","9_1_5","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_6","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_7","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_8","Saronno","","1","","Albairate-Saronno",""
"S9","LV-S-F","9_1_9","Saronno","","1","","Albairate-Saronno",""
