"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"8_1_12","13:52:00","13:52:00","S01511","7","","0","0",""
"8_1_12","13:56:00","13:56:00","S01512","8","","0","0",""
"8_1_12","14:00:00","14:00:00","S01513","9","","0","0",""
"8_1_12","14:04:00","14:04:00","S01514","10","","0","0",""
"8_1_12","14:08:00","14:08:00","S01515","11","","0","0",""
"8_1_12","14:14:00","14:14:00","S01524","12","","0","0",""
"8_1_12","14:19:00","14:19:00","S01522","14","","0","0",""
"8_1_12","14:23:00","14:23:00","S01520","15","","0","0",""
"8_1_13","13:52:00","13:52:00","S01645","2","","0","0",""
"8_1_13","14:01:00","14:01:00","S01326","3","","0","0",""
"8_1_13","14:05:00","14:05:00","S01325","4","","0","0",""
"8_1_13","14:11:00","14:11:00","S01322","5","","0","0",""
"8_1_13","14:17:00","14:17:00","S01510","6","","0","0",""
"8_1_13","14:22:00","14:22:00","S01511","7","","0","0",""
"8_1_13","14:26:00","14:26:00","S01512","8","","0","0",""
"8_1_13","14:30:00","14:30:00","S01513","9","","0","0",""
"8_1_13","14:34:00","14:34:00","S01514","10","","0","0",""
"8_1_13","14:38:00","14:38:00","S01515","11","","0","0",""
"8_1_13","14:44:00","14:44:00","S01524","12","","0","0",""
"8_1_13","14:49:00","14:49:00","S01522","14","","0","0",""
"8_1_13","14:53:00","14:53:00","S01520","15","","0","0",""
"8_1_14","14:22:00","14:22:00","S01645","2","","0","0",""
"8_1_14","14:31:00","14:31:00","S01326","3","","0","0",""
"8_1_14","14:35:00","14:35:00","S01325","4","","0","0",""
"8_1_14","14:41:00","14:41:00","S01322","5","","0","0",""
"8_1_14","14:47:00","14:47:00","S01510","6","","0","0",""
"8_1_14","14:52:00","14:52:00","S01511","7","","0","0",""
"8_1_14","14:56:00","14:56:00","S01512","8","","0","0",""
"8_1_14","15:00:00","15:00:00","S01513","9","","0","0",""
"8_1_14","15:04:00","15:04:00","S01514","10","","0","0",""
"8_1_14","15:08:00","15:08:00","S01515","11","","0","0",""
"8_1_14","15:14:00","15:14:00","S01524","12","","0","0",""
"8_1_14","15:19:00","15:19:00","S01522","14","","0","0",""
"8_1_14","15:23:00","15:23:00","S01520","15","","0","0",""
"8_1_15","14:52:00","14:52:00","S01645","2","","0","0",""
"8_1_15","15:01:00","15:01:00","S01326","3","","0","0",""
"8_1_15","15:05:00","15:05:00","S01325","4","","0","0",""
"8_1_15","15:11:00","15:11:00","S01322","5","","0","0",""
"8_1_15","15:17:00","15:17:00","S01510","6","","0","0",""
"8_1_15","15:22:00","15:22:00","S01511","7","","0","0",""
"8_1_15","15:26:00","15:26:00","S01512","8","","0","0",""
"8_1_15","15:30:00","15:30:00","S01513","9","","0","0",""
"8_1_15","15:34:00","15:34:00","S01514","10","","0","0",""
"8_1_15","15:38:00","15:38:00","S01515","11","","0","0",""
"8_1_15","15:44:00","15:44:00","S01524","12","","0","0",""
"8_1_15","15:49:00","15:49:00","S01522","14","","0","0",""
"8_1_15","15:53:00","15:53:00","S01520","15","","0","0",""
"8_1_16","15:22:00","15:22:00","S01645","2","","0","0",""
"8_1_16","15:31:00","15:31:00","S01326","3","","0","0",""
"8_1_16","15:35:00","15:35:00","S01325","4","","0","0",""
"8_1_16","15:41:00","15:41:00","S01322","5","","0","0",""
"8_1_16","15:47:00","15:47:00","S01510","6","","0","0",""
"8_1_16","15:52:00","15:52:00","S01511","7","","0","0",""
"8_1_16","15:56:00","15:56:00","S01512","8","","0","0",""
"8_1_16","16:00:00","16:00:00","S01513","9","","0","0",""
"8_1_16","16:04:00","16:04:00","S01514","10","","0","0",""
"8_1_16","16:08:00","16:08:00","S01515","11","","0","0",""
"8_1_16","16:14:00","16:14:00","S01524","12","","0","0",""
"8_1_16","16:19:00","16:19:00","S01522","14","","0","0",""
"8_1_16","16:23:00","16:23:00","S01520","15","","0","0",""
"8_1_17","15:52:00","15:52:00","S01645","2","","0","0",""
"8_1_17","16:01:00","16:01:00","S01326","3","","0","0",""
"8_1_17","16:05:00","16:05:00","S01325","4","","0","0",""
"8_1_17","16:11:00","16:11:00","S01322","5","","0","0",""
"8_1_17","16:17:00","16:17:00","S01510","6","","0","0",""
"8_1_17","16:22:00","16:22:00","S01511","7","","0","0",""
"8_1_17","16:26:00","16:26:00","S01512","8","","0","0",""
"8_1_17","16:30:00","16:30:00","S01513","9","","0","0",""
"8_1_17","16:34:00","16:34:00","S01514","10","","0","0",""
"8_1_17","16:38:00","16:38:00","S01515","11","","0","0",""
"8_1_17","16:44:00","16:44:00","S01524","12","","0","0",""
"8_1_17","16:49:00","16:49:00","S01522","14","","0","0",""
"8_1_17","16:53:00","16:53:00","S01520","15","","0","0",""
"8_1_18","16:22:00","16:22:00","S01645","2","","0","0",""
"8_1_18","16:31:00","16:31:00","S01326","3","","0","0",""
"8_1_18","16:35:00","16:35:00","S01325","4","","0","0",""
"8_1_18","16:41:00","16:41:00","S01322","5","","0","0",""
"8_1_18","16:47:00","16:47:00","S01510","6","","0","0",""
"8_1_18","16:52:00","16:52:00","S01511","7","","0","0",""
"8_1_18","16:56:00","16:56:00","S01512","8","","0","0",""
"8_1_18","17:00:00","17:00:00","S01513","9","","0","0",""
"8_1_18","17:04:00","17:04:00","S01514","10","","0","0",""
"8_1_18","17:08:00","17:08:00","S01515","11","","0","0",""
"8_1_18","17:14:00","17:14:00","S01524","12","","0","0",""
"8_1_18","17:19:00","17:19:00","S01522","14","","0","0",""
"8_1_18","17:23:00","17:23:00","S01520","15","","0","0",""
"8_1_19","16:52:00","16:52:00","S01645","2","","0","0",""
"8_1_19","17:01:00","17:01:00","S01326","3","","0","0",""
"8_1_19","17:05:00","17:05:00","S01325","4","","0","0",""
"8_1_19","17:11:00","17:11:00","S01322","5","","0","0",""
"8_1_19","17:17:00","17:17:00","S01510","6","","0","0",""
"8_1_19","17:22:00","17:22:00","S01511","7","","0","0",""
"8_1_19","17:26:00","17:26:00","S01512","8","","0","0",""
"8_1_19","17:30:00","17:30:00","S01513","9","","0","0",""
"8_1_19","17:34:00","17:34:00","S01514","10","","0","0",""
"8_1_19","17:38:00","17:38:00","S01515","11","","0","0",""
"8_1_19","17:44:00","17:44:00","S01524","12","","0","0",""
"8_1_19","17:49:00","17:49:00","S01522","14","","0","0",""
"8_1_19","17:53:00","17:53:00","S01520","15","","0","0",""
"8_1_2","06:22:00","06:22:00","S01645","2","","0","0",""
"8_1_2","06:31:00","06:31:00","S01326","3","","0","0",""
"8_1_2","06:35:00","06:35:00","S01325","4","","0","0",""
"8_1_2","06:41:00","06:41:00","S01322","5","","0","0",""
"8_1_2","06:47:00","06:47:00","S01510","6","","0","0",""
"8_1_2","06:52:00","06:52:00","S01511","7","","0","0",""
"8_1_2","06:56:00","06:56:00","S01512","8","","0","0",""
"8_1_2","07:00:00","07:00:00","S01513","9","","0","0",""
"8_1_2","07:04:00","07:04:00","S01514","10","","0","0",""
"8_1_2","07:08:00","07:08:00","S01515","11","","0","0",""
"8_1_2","07:14:00","07:14:00","S01524","12","","0","0",""
"8_1_2","07:19:00","07:19:00","S01522","14","","0","0",""
"8_1_2","07:23:00","07:23:00","S01520","15","","0","0",""
"8_1_20","17:22:00","17:22:00","S01645","2","","0","0",""
"8_1_20","17:31:00","17:31:00","S01326","3","","0","0",""
"8_1_20","17:35:00","17:35:00","S01325","4","","0","0",""
"8_1_20","17:41:00","17:41:00","S01322","5","","0","0",""
"8_1_20","17:47:00","17:47:00","S01510","6","","0","0",""
"8_1_20","17:52:00","17:52:00","S01511","7","","0","0",""
"8_1_20","17:56:00","17:56:00","S01512","8","","0","0",""
"8_1_20","18:00:00","18:00:00","S01513","9","","0","0",""
"8_1_20","18:04:00","18:04:00","S01514","10","","0","0",""
"8_1_20","18:08:00","18:08:00","S01515","11","","0","0",""
"8_1_20","18:14:00","18:14:00","S01524","12","","0","0",""
"8_1_20","18:19:00","18:19:00","S01522","14","","0","0",""
"8_1_20","18:23:00","18:23:00","S01520","15","","0","0",""
"8_1_21","17:52:00","17:52:00","S01645","2","","0","0",""
"8_1_21","18:01:00","18:01:00","S01326","3","","0","0",""
"8_1_21","18:05:00","18:05:00","S01325","4","","0","0",""
"8_1_21","18:11:00","18:11:00","S01322","5","","0","0",""
"8_1_21","18:17:00","18:17:00","S01510","6","","0","0",""
"8_1_21","18:22:00","18:22:00","S01511","7","","0","0",""
"8_1_21","18:26:00","18:26:00","S01512","8","","0","0",""
"8_1_21","18:30:00","18:30:00","S01513","9","","0","0",""
"8_1_21","18:34:00","18:34:00","S01514","10","","0","0",""
"8_1_21","18:38:00","18:38:00","S01515","11","","0","0",""
"8_1_21","18:44:00","18:44:00","S01524","12","","0","0",""
"8_1_21","18:49:00","18:49:00","S01522","14","","0","0",""
"8_1_21","18:53:00","18:53:00","S01520","15","","0","0",""
"8_1_22","18:22:00","18:22:00","S01645","2","","0","0",""
"8_1_22","18:31:00","18:31:00","S01326","3","","0","0",""
"8_1_22","18:35:00","18:35:00","S01325","4","","0","0",""
"8_1_22","18:41:00","18:41:00","S01322","5","","0","0",""
"8_1_22","18:47:00","18:47:00","S01510","6","","0","0",""
"8_1_22","18:52:00","18:52:00","S01511","7","","0","0",""
"8_1_22","18:56:00","18:56:00","S01512","8","","0","0",""
"8_1_22","19:00:00","19:00:00","S01513","9","","0","0",""
"8_1_22","19:04:00","19:04:00","S01514","10","","0","0",""
"8_1_22","19:08:00","19:08:00","S01515","11","","0","0",""
"8_1_22","19:14:00","19:14:00","S01524","12","","0","0",""
"8_1_22","19:19:00","19:19:00","S01522","14","","0","0",""
"8_1_22","19:23:00","19:23:00","S01520","15","","0","0",""
"8_1_23","18:52:00","18:52:00","S01645","2","","0","0",""
"8_1_23","19:01:00","19:01:00","S01326","3","","0","0",""
"8_1_23","19:05:00","19:05:00","S01325","4","","0","0",""
"8_1_23","19:11:00","19:11:00","S01322","5","","0","0",""
"8_1_23","19:17:00","19:17:00","S01510","6","","0","0",""
"8_1_23","19:22:00","19:22:00","S01511","7","","0","0",""
"8_1_23","19:26:00","19:26:00","S01512","8","","0","0",""
"8_1_23","19:30:00","19:30:00","S01513","9","","0","0",""
"8_1_23","19:34:00","19:34:00","S01514","10","","0","0",""
"8_1_23","19:38:00","19:38:00","S01515","11","","0","0",""
"8_1_23","19:44:00","19:44:00","S01524","12","","0","0",""
"8_1_23","19:49:00","19:49:00","S01522","14","","0","0",""
"8_1_23","19:53:00","19:53:00","S01520","15","","0","0",""
"8_1_24","19:22:00","19:22:00","S01645","2","","0","0",""
"8_1_24","19:31:00","19:31:00","S01326","3","","0","0",""
"8_1_24","19:35:00","19:35:00","S01325","4","","0","0",""
"8_1_24","19:41:00","19:41:00","S01322","5","","0","0",""
"8_1_24","19:47:00","19:47:00","S01510","6","","0","0",""
"8_1_24","19:52:00","19:52:00","S01511","7","","0","0",""
"8_1_24","19:56:00","19:56:00","S01512","8","","0","0",""
"8_1_24","20:00:00","20:00:00","S01513","9","","0","0",""
"8_1_24","20:04:00","20:04:00","S01514","10","","0","0",""
"8_1_24","20:08:00","20:08:00","S01515","11","","0","0",""
"8_1_24","20:14:00","20:14:00","S01524","12","","0","0",""
"8_1_24","20:19:00","20:19:00","S01522","14","","0","0",""
"8_1_24","20:23:00","20:23:00","S01520","15","","0","0",""
"8_1_25","19:52:00","19:52:00","S01645","2","","0","0",""
"8_1_25","20:01:00","20:01:00","S01326","3","","0","0",""
"8_1_25","20:05:00","20:05:00","S01325","4","","0","0",""
"8_1_25","20:11:00","20:11:00","S01322","5","","0","0",""
"8_1_25","20:17:00","20:17:00","S01510","6","","0","0",""
"8_1_25","20:22:00","20:22:00","S01511","7","","0","0",""
"8_1_25","20:26:00","20:26:00","S01512","8","","0","0",""
"8_1_25","20:30:00","20:30:00","S01513","9","","0","0",""
"8_1_25","20:34:00","20:34:00","S01514","10","","0","0",""
"8_1_25","20:38:00","20:38:00","S01515","11","","0","0",""
"8_1_25","20:44:00","20:44:00","S01524","12","","0","0",""
"8_1_25","20:49:00","20:49:00","S01522","14","","0","0",""
"8_1_25","20:53:00","20:53:00","S01520","15","","0","0",""
"8_1_26","20:22:00","20:22:00","S01645","2","","0","0",""
"8_1_26","20:31:00","20:31:00","S01326","3","","0","0",""
"8_1_26","20:35:00","20:35:00","S01325","4","","0","0",""
"8_1_26","20:41:00","20:41:00","S01322","5","","0","0",""
"8_1_26","20:47:00","20:47:00","S01510","6","","0","0",""
"8_1_26","20:52:00","20:52:00","S01511","7","","0","0",""
"8_1_26","20:56:00","20:56:00","S01512","8","","0","0",""
"8_1_26","21:00:00","21:00:00","S01513","9","","0","0",""
"8_1_26","21:04:00","21:04:00","S01514","10","","0","0",""
"8_1_26","21:08:00","21:08:00","S01515","11","","0","0",""
"8_1_26","21:14:00","21:14:00","S01524","12","","0","0",""
"8_1_26","21:19:00","21:19:00","S01522","14","","0","0",""
"8_1_26","21:23:00","21:23:00","S01520","15","","0","0",""
"8_1_27","20:52:00","20:52:00","S01645","2","","0","0",""
"8_1_27","21:01:00","21:01:00","S01326","3","","0","0",""
"8_1_27","21:05:00","21:05:00","S01325","4","","0","0",""
"8_1_27","21:11:00","21:11:00","S01322","5","","0","0",""
"8_1_27","21:17:00","21:17:00","S01510","6","","0","0",""
"8_1_27","21:22:00","21:22:00","S01511","7","","0","0",""
"8_1_27","21:26:00","21:26:00","S01512","8","","0","0",""
"8_1_27","21:30:00","21:30:00","S01513","9","","0","0",""
"8_1_27","21:34:00","21:34:00","S01514","10","","0","0",""
"8_1_27","21:38:00","21:38:00","S01515","11","","0","0",""
"8_1_27","21:44:00","21:44:00","S01524","12","","0","0",""
"8_1_27","21:49:00","21:49:00","S01522","14","","0","0",""
"8_1_27","21:53:00","21:53:00","S01520","15","","0","0",""
"8_1_28","21:22:00","21:22:00","S01645","2","","0","0",""
"8_1_28","21:31:00","21:31:00","S01326","3","","0","0",""
"8_1_28","21:35:00","21:35:00","S01325","4","","0","0",""
"8_1_28","21:41:00","21:41:00","S01322","5","","0","0",""
"8_1_28","21:47:00","21:47:00","S01510","6","","0","0",""
"8_1_28","21:52:00","21:52:00","S01511","7","","0","0",""
"8_1_28","21:56:00","21:56:00","S01512","8","","0","0",""
"8_1_28","22:00:00","22:00:00","S01513","9","","0","0",""
"8_1_28","22:04:00","22:04:00","S01514","10","","0","0",""
"8_1_28","22:08:00","22:08:00","S01515","11","","0","0",""
"8_1_28","22:14:00","22:14:00","S01524","12","","0","0",""
"8_1_28","22:19:00","22:19:00","S01522","14","","0","0",""
"8_1_28","22:23:00","22:23:00","S01520","15","","0","0",""
"8_1_29","21:52:00","21:52:00","S01645","2","","0","0",""
"8_1_29","22:01:00","22:01:00","S01326","3","","0","0",""
"8_1_29","22:05:00","22:05:00","S01325","4","","0","0",""
"8_1_29","22:11:00","22:11:00","S01322","5","","0","0",""
"8_1_29","22:17:00","22:17:00","S01510","6","","0","0",""
"8_1_29","22:22:00","22:22:00","S01511","7","","0","0",""
"8_1_29","22:26:00","22:26:00","S01512","8","","0","0",""
"8_1_29","22:30:00","22:30:00","S01513","9","","0","0",""
"8_1_29","22:34:00","22:34:00","S01514","10","","0","0",""
"8_1_29","22:38:00","22:38:00","S01515","11","","0","0",""
"8_1_29","22:44:00","22:44:00","S01524","12","","0","0",""
"8_1_29","22:49:00","22:49:00","S01522","14","","0","0",""
"8_1_29","22:53:00","22:53:00","S01520","15","","0","0",""
"8_1_3","06:52:00","06:52:00","S01645","2","","0","0",""
"8_1_3","06:59:00","06:59:00","S01326","3","","0","0",""
"8_1_3","07:03:00","07:03:00","S01325","4","","0","0",""
"8_1_3","07:09:00","07:09:00","S01322","5","","0","0",""
"8_1_3","07:15:00","07:15:00","S01510","6","","0","0",""
"8_1_3","07:20:00","07:20:00","S01511","7","","0","0",""
"8_1_3","07:24:00","07:24:00","S01512","8","","0","0",""
"8_1_3","07:28:00","07:28:00","S01513","9","","0","0",""
"8_1_3","07:32:00","07:32:00","S01514","10","","0","0",""
"8_1_3","07:36:00","07:36:00","S01515","11","","0","0",""
"8_1_3","07:42:00","07:42:00","S01524","12","","0","0",""
"8_1_3","07:47:00","07:47:00","S01522","14","","0","0",""
"8_1_3","07:53:00","07:53:00","S01520","15","","0","0",""
"8_1_30","22:52:00","22:52:00","S01700","1","","0","0",""
"8_1_30","22:59:00","22:59:00","S01326","3","","0","0",""
"8_1_30","23:03:00","23:03:00","S01325","4","","0","0",""
"8_1_30","23:09:00","23:09:00","S01322","5","","0","0",""
"8_1_30","23:15:00","23:15:00","S01510","6","","0","0",""
"8_1_30","23:20:00","23:20:00","S01511","7","","0","0",""
"8_1_30","23:24:00","23:24:00","S01512","8","","0","0",""
"8_1_30","23:28:00","23:28:00","S01513","9","","0","0",""
"8_1_30","23:32:00","23:32:00","S01514","10","","0","0",""
"8_1_30","23:36:00","23:36:00","S01515","11","","0","0",""
"8_1_30","23:42:00","23:42:00","S01524","12","","0","0",""
"8_1_30","23:48:00","23:48:00","S01522","14","","0","0",""
"8_1_30","23:53:00","23:53:00","S01520","15","","0","0",""
"8_1_31","23:52:00","23:52:00","S01700","1","","0","0",""
"8_1_31","23:59:00","23:59:00","S01326","3","","0","0",""
"8_1_31","24:03:00","24:03:00","S01325","4","","0","0",""
"8_1_31","24:09:00","24:09:00","S01322","5","","0","0",""
"8_1_31","24:15:00","24:15:00","S01510","6","","0","0",""
"8_1_31","24:20:00","24:20:00","S01511","7","","0","0",""
"8_1_31","24:24:00","24:24:00","S01512","8","","0","0",""
"8_1_31","24:28:00","24:28:00","S01513","9","","0","0",""
"8_1_31","24:32:00","24:32:00","S01514","10","","0","0",""
"8_1_31","24:36:00","24:36:00","S01515","11","","0","0",""
"8_1_31","24:42:00","24:42:00","S01524","12","","0","0",""
"8_1_31","24:46:00","24:46:00","S01523","13","","0","0",""
"8_1_31","24:50:00","24:50:00","S01522","14","","0","0",""
"8_1_31","24:55:00","24:55:00","S01520","15","","0","0",""
"8_1_4","07:22:00","07:22:00","S01645","2","","0","0",""
"8_1_4","07:31:00","07:31:00","S01326","3","","0","0",""
"8_1_4","07:35:00","07:35:00","S01325","4","","0","0",""
"8_1_4","07:41:00","07:41:00","S01322","5","","0","0",""
"8_1_4","07:47:00","07:47:00","S01510","6","","0","0",""
"8_1_4","07:52:00","07:52:00","S01511","7","","0","0",""
"8_1_4","07:56:00","07:56:00","S01512","8","","0","0",""
"8_1_4","08:00:00","08:00:00","S01513","9","","0","0",""
"8_1_4","08:04:00","08:04:00","S01514","10","","0","0",""
"8_1_4","08:08:00","08:08:00","S01515","11","","0","0",""
"8_1_4","08:14:00","08:14:00","S01524","12","","0","0",""
"8_1_4","08:19:00","08:19:00","S01522","14","","0","0",""
"8_1_4","08:23:00","08:23:00","S01520","15","","0","0",""
"8_1_5","07:52:00","07:52:00","S01645","2","","0","0",""
"8_1_5","08:01:00","08:01:00","S01326","3","","0","0",""
"8_1_5","08:05:00","08:05:00","S01325","4","","0","0",""
"8_1_5","08:11:00","08:11:00","S01322","5","","0","0",""
"8_1_5","08:17:00","08:17:00","S01510","6","","0","0",""
"8_1_5","08:22:00","08:22:00","S01511","7","","0","0",""
"8_1_5","08:26:00","08:26:00","S01512","8","","0","0",""
"8_1_5","08:30:00","08:30:00","S01513","9","","0","0",""
"8_1_5","08:34:00","08:34:00","S01514","10","","0","0",""
"8_1_5","08:38:00","08:38:00","S01515","11","","0","0",""
"8_1_5","08:44:00","08:44:00","S01524","12","","0","0",""
"8_1_5","08:49:00","08:49:00","S01522","14","","0","0",""
"8_1_5","08:53:00","08:53:00","S01520","15","","0","0",""
"8_1_6","08:52:00","08:52:00","S01645","2","","0","0",""
"8_1_6","09:01:00","09:01:00","S01326","3","","0","0",""
"8_1_6","09:05:00","09:05:00","S01325","4","","0","0",""
"8_1_6","09:11:00","09:11:00","S01322","5","","0","0",""
"8_1_6","09:17:00","09:17:00","S01510","6","","0","0",""
"8_1_6","09:22:00","09:22:00","S01511","7","","0","0",""
"8_1_6","09:26:00","09:26:00","S01512","8","","0","0",""
"8_1_6","09:30:00","09:30:00","S01513","9","","0","0",""
"8_1_6","09:34:00","09:34:00","S01514","10","","0","0",""
"8_1_6","09:38:00","09:38:00","S01515","11","","0","0",""
"8_1_6","09:44:00","09:44:00","S01524","12","","0","0",""
"8_1_6","09:49:00","09:49:00","S01522","14","","0","0",""
"8_1_6","09:53:00","09:53:00","S01520","15","","0","0",""
"8_1_7","09:52:00","09:52:00","S01645","2","","0","0",""
"8_1_7","10:01:00","10:01:00","S01326","3","","0","0",""
"8_1_7","10:05:00","10:05:00","S01325","4","","0","0",""
"8_1_7","10:11:00","10:11:00","S01322","5","","0","0",""
"8_1_7","10:17:00","10:17:00","S01510","6","","0","0",""
"8_1_7","10:22:00","10:22:00","S01511","7","","0","0",""
"8_1_7","10:26:00","10:26:00","S01512","8","","0","0",""
"8_1_7","10:30:00","10:30:00","S01513","9","","0","0",""
"8_1_7","10:34:00","10:34:00","S01514","10","","0","0",""
"8_1_7","10:38:00","10:38:00","S01515","11","","0","0",""
"8_1_7","10:44:00","10:44:00","S01524","12","","0","0",""
"8_1_7","10:49:00","10:49:00","S01522","14","","0","0",""
"8_1_7","10:53:00","10:53:00","S01520","15","","0","0",""
"8_1_8","10:52:00","10:52:00","S01645","2","","0","0",""
"8_1_8","11:01:00","11:01:00","S01326","3","","0","0",""
"8_1_8","11:05:00","11:05:00","S01325","4","","0","0",""
"8_1_8","11:11:00","11:11:00","S01322","5","","0","0",""
"8_1_8","11:17:00","11:17:00","S01510","6","","0","0",""
"8_1_8","11:22:00","11:22:00","S01511","7","","0","0",""
"8_1_8","11:26:00","11:26:00","S01512","8","","0","0",""
"8_1_8","11:30:00","11:30:00","S01513","9","","0","0",""
"8_1_8","11:34:00","11:34:00","S01514","10","","0","0",""
"8_1_8","11:38:00","11:38:00","S01515","11","","0","0",""
"8_1_8","11:44:00","11:44:00","S01524","12","","0","0",""
"8_1_8","11:49:00","11:49:00","S01522","14","","0","0",""
"8_1_8","11:53:00","11:53:00","S01520","15","","0","0",""
"8_1_9","11:52:00","11:52:00","S01645","2","","0","0",""
"8_1_9","12:01:00","12:01:00","S01326","3","","0","0",""
"8_1_9","12:05:00","12:05:00","S01325","4","","0","0",""
"8_1_9","12:11:00","12:11:00","S01322","5","","0","0",""
"8_1_9","12:17:00","12:17:00","S01510","6","","0","0",""
"8_1_9","12:22:00","12:22:00","S01511","7","","0","0",""
"8_1_9","12:26:00","12:26:00","S01512","8","","0","0",""
"8_1_9","12:30:00","12:30:00","S01513","9","","0","0",""
"8_1_9","12:34:00","12:34:00","S01514","10","","0","0",""
"8_1_9","12:38:00","12:38:00","S01515","11","","0","0",""
"8_1_9","12:44:00","12:44:00","S01524","12","","0","0",""
"8_1_9","12:49:00","12:49:00","S01522","14","","0","0",""
"8_1_9","12:53:00","12:53:00","S01520","15","","0","0",""
"9_0_1","05:26:00","05:26:00","S01645","14","","0","0",""
"9_0_1","05:36:00","05:36:00","S01701","15","","0","0",""
"9_0_1","05:40:00","05:40:00","S99993","16","","0","0",""
"9_0_1","05:47:00","05:47:00","S99998","17","","0","0",""
"9_0_1","05:53:00","05:53:00","S99999","18","","0","0",""
"9_0_1","06:00:00","06:00:00","S01630","19","","0","0",""
"9_0_1","06:04:00","06:04:00","S01064","20","","0","0",""
"9_0_1","06:07:00","06:07:00","S01112","21","","0","0",""
"9_0_1","06:11:00","06:11:00","S01065","22","","0","0",""
"9_0_1","06:15:00","06:15:00","S01063","23","","0","0",""
"9_0_1","06:22:00","06:22:00","S01059","24","","0","0",""
"9_0_10","09:05:00","09:05:00","S01933","1","","0","0",""
"9_0_10","09:09:00","09:09:00","S01077","2","","0","0",""
"9_0_10","09:13:00","09:13:00","S99997","3","","0","0",""
"9_0_10","09:15:00","09:15:00","S99996","4","","0","0",""
"9_0_10","09:19:00","09:19:00","S99995","5","","0","0",""
"9_0_10","09:22:00","09:22:00","S01086","6","","0","0",""
"9_0_10","09:29:00","09:29:00","S01318","8","","0","0",""
"9_0_11","09:05:00","09:05:00","S01933","1","","0","0",""
"9_0_11","09:09:00","09:09:00","S01077","2","","0","0",""
"9_0_11","09:13:00","09:13:00","S99997","3","","0","0",""
"9_0_11","09:15:00","09:15:00","S99996","4","","0","0",""
"9_0_11","09:19:00","09:19:00","S99995","5","","0","0",""
"9_0_11","09:22:00","09:22:00","S01086","6","","0","0",""
"9_0_11","09:34:00","09:34:00","S01318","8","","0","0",""
"9_0_11","09:39:00","09:39:00","S01320","9","","0","0",""
"9_0_11","09:42:00","09:42:00","S01321","10","","0","0",""
"9_0_11","09:47:00","09:47:00","S01322","11","","0","0",""
"9_0_11","09:53:00","09:53:00","S01325","12","","0","0",""
"9_0_11","09:58:00","09:58:00","S01326","13","","0","0",""
"9_0_11","10:06:00","10:06:00","S01701","15","","0","0",""
"9_0_11","10:10:00","10:10:00","S99993","16","","0","0",""
"9_0_11","10:17:00","10:17:00","S99998","17","","0","0",""
"9_0_11","10:23:00","10:23:00","S99999","18","","0","0",""
"9_0_11","10:30:00","10:30:00","S01630","19","","0","0",""
"9_0_11","10:34:00","10:34:00","S01064","20","","0","0",""
"9_0_11","10:37:00","10:37:00","S01112","21","","0","0",""
"9_0_11","10:41:00","10:41:00","S01065","22","","0","0",""
"9_0_11","10:45:00","10:45:00","S01063","23","","0","0",""
"9_0_11","10:52:00","10:52:00","S01059","24","","0","0",""
"9_0_12","09:35:00","09:35:00","S01933","1","","0","0",""
"9_0_12","09:39:00","09:39:00","S01077","2","","0","0",""
"9_0_12","09:43:00","09:43:00","S99997","3","","0","0",""
"9_0_12","09:45:00","09:45:00","S99996","4","","0","0",""
"9_0_12","09:49:00","09:49:00","S99995","5","","0","0",""
"9_0_12","09:52:00","09:52:00","S01086","6","","0","0",""
"9_0_12","10:04:00","10:04:00","S01318","8","","0","0",""
"9_0_12","10:09:00","10:09:00","S01320","9","","0","0",""
"9_0_12","10:12:00","10:12:00","S01321","10","","0","0",""
"9_0_12","10:17:00","10:17:00","S01322","11","","0","0",""
"9_0_12","10:23:00","10:23:00","S01325","12","","0","0",""
"9_0_12","10:28:00","10:28:00","S01326","13","","0","0",""
"9_0_12","10:36:00","10:36:00","S01701","15","","0","0",""
"9_0_12","10:40:00","10:40:00","S99993","16","","0","0",""
"9_0_12","10:47:00","10:47:00","S99998","17","","0","0",""
"9_0_12","10:53:00","10:53:00","S99999","18","","0","0",""
"9_0_12","11:10:00","11:10:00","S01630","19","","0","0",""
"9_0_12","11:14:00","11:14:00","S01064","20","","0","0",""
"9_0_12","11:17:00","11:17:00","S01112","21","","0","0",""
"9_0_12","11:21:00","11:21:00","S01065","22","","0","0",""
"9_0_12","11:25:00","11:25:00","S01063","23","","0","0",""
"9_0_12","11:34:00","11:34:00","S01059","24","","0","0",""
"9_0_13","09:35:00","09:35:00","S01933","1","","0","0",""
"9_0_13","09:39:00","09:39:00","S01077","2","","0","0",""
"9_0_13","09:43:00","09:43:00","S99997","3","","0","0",""
"9_0_13","09:45:00","09:45:00","S99996","4","","0","0",""
"9_0_13","09:49:00","09:49:00","S99995","5","","0","0",""
"9_0_13","09:52:00","09:52:00","S01086","6","","0","0",""
"9_0_13","10:04:00","10:04:00","S01318","8","","0","0",""
"9_0_13","10:09:00","10:09:00","S01320","9","","0","0",""
"9_0_13","10:12:00","10:12:00","S01321","10","","0","0",""
"9_0_13","10:17:00","10:17:00","S01322","11","","0","0",""
"9_0_13","10:23:00","10:23:00","S01325","12","","0","0",""
"9_0_13","10:28:00","10:28:00","S01326","13","","0","0",""
"9_0_13","10:36:00","10:36:00","S01701","15","","0","0",""
